('Total Revenue', '281,724,000', '281,724,000', '245,122,000', '211,915,000', '198,270,000')
         954620 function calls (927560 primitive calls) in 4.112 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      422    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.get_frozen_object}
       38    0.000    0.000    0.000    0.000 enum.py:983(_find_data_type_)
       21    0.000    0.000    0.007    0.000 response.py:941(read)
        1    0.000    0.000    0.100    0.100 dammit.py:1(<module>)
      219    0.000    0.000    0.008    0.000 _parser.py:97(closegroup)
       82    0.000    0.000    2.632    0.032 {method 'readline' of '_io.BufferedReader' objects}
       74    0.000    0.000    0.002    0.000 typing.py:1658(copy_with)
       49    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1716(path_hook_for_FileFinder)
        8    0.000    0.000    0.000    0.000 client.py:213(_read_headers)
      113    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       21    0.000    0.000    0.000    0.000 {method 'subn' of 're.Pattern' objects}
       26    0.000    0.000    0.000    0.000 {built-in method posix.pipe}
        2    0.000    0.000    0.000    0.000 {method '_wrap_socket' of '_ssl._SSLContext' objects}
      535    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       43    0.000    0.000    0.001    0.000 connection.py:404(putheader)
       40    0.000    0.000    0.000    0.000 socket.py:100(_intenum_converter)
        1    0.000    0.000    0.000    0.000 quoprimime.py:1(<module>)
       79    0.000    0.000    0.001    0.000 css_types.py:267(__init__)
       95    0.000    0.000    0.001    0.000 {built-in method _abc._abc_instancecheck}
      354    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
      132    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:758(_validate_hash_pyc)
       68    0.000    0.000    0.000    0.000 <frozen posixpath>:72(join)
        7    0.000    0.000    0.000    0.000 response.py:341(__init__)
        5    0.000    0.000    0.000    0.000 utils.py:22(dump_json)
       35    0.000    0.000    2.636    0.075 socket.py:706(readinto)
      167    0.000    0.000    0.000    0.000 typing.py:351(_deduplicate)
        2    0.000    0.000    0.136    0.068 ssl.py:990(_create)
      185    0.000    0.000    0.000    0.000 enum.py:199(__get__)
    44/32    0.000    0.000    0.014    0.000 css_parser.py:579(parse_pseudo_class)
       84    0.000    0.000    0.000    0.000 utils.py:31(<genexpr>)
      100    0.000    0.000    0.000    0.000 <frozen os>:793(encode)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1661(_ip_int_from_string)
        9    0.000    0.000    0.219    0.024 service.py:1(<module>)
        1    0.000    0.000    0.000    0.000 status_codes.py:109(_init)
      734    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
  142/137    0.000    0.000    0.001    0.000 css_parser.py:385(_freeze_relations)
      575    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
       28    0.000    0.000    0.000    0.000 queue.py:140(put)
        5    0.000    0.000    0.000    0.000 request.py:2495(getproxies_environment)
      424    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
        2    0.000    0.000    0.003    0.001 cookies.py:1(<module>)
        2    0.000    0.000    0.060    0.030 request.py:1(<module>)
        8    0.000    0.000    0.000    0.000 feedparser.py:102(push)
      106    0.000    0.000    0.000    0.000 _policybase.py:289(_sanitize_header)
      182    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        2    0.000    0.000    0.509    0.255 chrome.py:54(get_latest_release_version)
       31    0.000    0.000    0.000    0.000 queue.py:180(get)
      258    0.000    0.000    0.000    0.000 <frozen os>:734(__iter__)
       19    0.000    0.000    0.001    0.000 <frozen _collections_abc>:979(update)
      247    0.000    0.000    0.000    0.000 socket.py:79(<lambda>)
        1    0.000    0.000    0.663    0.663 webdriver.py:32(__init__)
       10    0.000    0.000    0.003    0.000 typing.py:2979(_make_nmtuple)
       16    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
      308    0.000    0.000    0.000    0.000 <frozen os>:797(decode)
      249    0.000    0.000    0.000    0.000 socket.py:89(<lambda>)
        4    0.000    0.000    0.000    0.000 version.py:188(__init__)
      250    0.000    0.000    0.000    0.000 socket.py:94(<lambda>)
      248    0.000    0.000    0.000    0.000 socket.py:84(<lambda>)
       32    0.000    0.000    0.000    0.000 message.py:600(get_content_type)
       19    0.000    0.000    0.001    0.000 enum.py:484(__prepare__)
      167    0.000    0.000    0.000    0.000 typing.py:1122(_is_unpacked_typevartuple)
      166    0.000    0.000    0.000    0.000 __init__.py:91(_replace_charref)
       58    0.000    0.000    0.001    0.000 parser.py:123(set_cdata_mode)
      252    0.000    0.000    0.000    0.000 {method 'rindex' of 'str' objects}
       11    0.000    0.000    0.005    0.000 client.py:463(read)
        8    0.000    0.000    0.000    0.000 feedparser.py:139(__init__)
       31    0.000    0.000    0.000    0.000 __init__.py:1764(isEnabledFor)
  207/167    0.000    0.000    0.000    0.000 typing.py:1443(__hash__)
       20    0.000    0.000    0.000    0.000 __init__.py:1361(getLogger)
        2    0.000    0.000    0.006    0.003 models.py:909(text)
        1    0.000    0.000    0.079    0.079 css_parser.py:1(<module>)
       13    0.000    0.000    0.000    0.000 subprocess.py:274(_cleanup)
       79    0.000    0.000    0.001    0.000 typing.py:1023(__init__)
        2    0.000    0.000    0.253    0.126 connection.py:718(connect)
      248    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
      307    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
        1    0.000    0.000    0.000    0.000 stringprep.py:1(<module>)
       26    0.000    0.000    0.000    0.000 {built-in method posix.lstat}
       90    0.000    0.000    0.000    0.000 feedparser.py:79(readline)
        8    0.000    0.000    0.001    0.000 response.py:105(decompress)
       18    0.000    0.000    0.000    0.000 {built-in method posix.waitpid}
       24    0.000    0.000    0.000    0.000 util.py:16(lower)
       19    0.000    0.000    0.000    0.000 enum.py:1010(_find_new_)
      226    0.000    0.000    0.000    0.000 _parser.py:76(__init__)
       88    0.000    0.000    0.000    0.000 ipaddress.py:1213(_parse_octet)
       75    0.000    0.000    0.000    0.000 css_types.py:251(__init__)
        1    0.000    0.000    0.004    0.004 socket.py:1(<module>)
       25    0.000    0.000    0.002    0.000 subprocess.py:1271(wait)
        3    0.000    0.000    0.001    0.000 connectionpool.py:175(__init__)
       35    0.000    0.000    0.001    0.000 ipaddress.py:2307(__init__)
       24    0.000    0.000    0.117    0.005 ssl.py:1289(recv_into)
        2    0.000    0.000    0.137    0.068 connection.py:895(_ssl_wrap_socket_and_match_hostname)
       13    0.000    0.000    0.034    0.003 typing_extensions.py:2894(__call__)
        1    0.000    0.000    0.000    0.000 hmac.py:1(<module>)
       20    0.000    0.000    0.000    0.000 url.py:301(_normalize_host)
       66    0.000    0.000    0.000    0.000 _compiler.py:410(_generate_overlap_table)
        8    0.000    0.000    0.003    0.000 parser.py:41(parse)
       20    0.000    0.000    0.000    0.000 {method 'write' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 client_config.py:78(__init__)
       20    0.000    0.000    0.000    0.000 typing.py:1256(_generic_init_subclass)
    40/31    0.000    0.000    0.014    0.000 css_parser.py:746(parse_pseudo_open)
        4    0.000    0.000    0.003    0.001 socket.py:822(create_connection)
       28    0.000    0.000    0.000    0.000 contextlib.py:108(__init__)
        8    0.000    0.000    2.636    0.330 client.py:1386(getresponse)
       14    0.000    0.000    0.000    0.000 subprocess.py:2023(_try_wait)
      397    0.000    0.000    0.000    0.000 _compiler.py:431(_get_iscased)
      113    0.000    0.000    0.000    0.000 __init__.py:305(escape)
        5    0.000    0.000    0.016    0.003 exceptions.py:1(<module>)
        4    0.000    0.000    0.147    0.037 remote_connection.py:1(<module>)
        4    0.000    0.000    0.000    0.000 adapters.py:202(__init__)
       22    0.000    0.000    0.000    0.000 dataclasses.py:768(_get_field)
       16    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
        7    0.000    0.000    0.005    0.001 socket.py:960(getaddrinfo)
        2    0.000    0.000    0.000    0.000 shutil.py:1503(which)
      268    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        1    0.000    0.000    0.008    0.008 ssl.py:1(<module>)
       90    0.000    0.000    0.000    0.000 feedparser.py:129(__next__)
       25    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
       97    0.000    0.000    0.000    0.000 <frozen os>:843(fsencode)
      189    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       13    0.000    0.000    0.000    0.000 subprocess.py:1980(_handle_exitstatus)
        5    0.000    0.000    2.470    0.494 poolmanager.py:425(urlopen)
       52    0.000    0.000    0.000    0.000 ipaddress.py:1930(__init__)
       12    0.000    0.000    0.000    0.000 subprocess.py:1104(__exit__)
        2    0.000    0.000    0.013    0.006 connection.py:1(<module>)
      484    0.000    0.000    0.000    0.000 css_types.py:73(__hash__)
       78    0.000    0.000    0.006    0.000 {method 'join' of 'bytes' objects}
        8    0.000    0.000    0.013    0.002 decoder.py:340(decode)
       74    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       40    0.000    0.000    0.000    0.000 parse.py:119(_coerce_args)
      354    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1184(__init__)
        9    0.000    0.000    0.022    0.002 options.py:1(<module>)
       38    0.000    0.000    0.000    0.000 enum.py:942(_get_mixins_)
       12    0.000    0.000    0.000    0.000 subprocess.py:1101(__enter__)
      7/3    0.000    0.000    0.000    0.000 inspect.py:2477(_signature_from_callable)
        2    0.000    0.000    0.372    0.186 sessions.py:673(send)
       66    0.000    0.000    0.000    0.000 __init__.py:26(__new__)
        1    0.000    0.000    0.002    0.002 <frozen ntpath>:1(<module>)
       18    0.000    0.000    0.006    0.000 response.py:1069(stream)
        2    0.000    0.000    0.017    0.009 models.py:1(<module>)
        7    0.000    0.000    0.001    0.000 poolmanager.py:321(connection_from_context)
       10    0.000    0.000    0.001    0.000 utils.py:15(linux_browser_apps_to_cmd)
       27    0.000    0.000    0.000    0.000 contextlib.py:145(__exit__)
        1    0.000    0.000    0.001    0.001 webdriver.py:180(WebDriver)
        3    0.000    0.000    0.000    0.000 inspect.py:2373(_signature_from_function)
       16    0.000    0.000    0.002    0.000 feedparser.py:178(_call_parse)
        1    0.000    0.000    0.195    0.195 element.py:1(<module>)
       39    0.000    0.000    0.000    0.000 functools.py:544(decorating_function)
       80    0.000    0.000    0.000    0.000 structures.py:46(__setitem__)
        1    0.000    0.000    0.013    0.013 request.py:539(build_opener)
       83    0.000    0.000    0.000    0.000 <frozen _collections_abc>:897(__iter__)
      183    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       19    0.000    0.000    0.000    0.000 __init__.py:1409(_fixupParents)
       16    0.000    0.000    0.001    0.000 typing.py:1748(__getitem__)
       13    0.000    0.000    0.000    0.000 contextlib.py:568(__enter__)
        1    0.000    0.000    0.643    0.643 webdriver.py:197(__init__)
      135    0.000    0.000    0.001    0.000 typing.py:1639(<genexpr>)
        8    0.000    0.000    0.000    0.000 message.py:533(get_all)
       56    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
      392    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1604(<genexpr>)
        2    0.000    0.000    0.000    0.000 {method 'bind' of '_socket.socket' objects}
    29/27    0.000    0.000    0.039    0.001 <frozen importlib._bootstrap_external>:1318(create_module)
        5    0.000    0.000    2.484    0.497 webdriver.py:428(execute)
        3    0.000    0.000    0.014    0.005 response.py:1(<module>)
       17    0.000    0.000    0.000    0.000 typing.py:1374(__instancecheck__)
        3    0.000    0.000    0.002    0.001 utils.py:91(is_connectable)
        2    0.000    0.000    0.002    0.001 socks.py:1(<module>)
       68    0.000    0.000    0.000    0.000 status_codes.py:116(doc)
        6    0.000    0.000    0.000    0.000 poolmanager.py:199(__init__)
        5    0.000    0.000    0.002    0.000 dataclasses.py:470(add_fns_to_class)
       19    0.000    0.000    0.001    0.000 <frozen os>:810(getenv)
        1    0.000    0.000    0.019    0.019 service.py:95(start)
        1    0.000    0.000    0.020    0.020 url.py:1(<module>)
        1    0.000    0.000    0.012    0.012 cookiejar.py:1(<module>)
      191    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      399    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
      113    0.000    0.000    0.000    0.000 utils.py:47(_has_surrogates)
        1    0.000    0.000    0.318    0.318 __init__.py:209(__init__)
      106    0.000    0.000    0.000    0.000 _policybase.py:319(header_fetch_parse)
        1    0.000    0.000    0.021    0.021 adapters.py:1(<module>)
       31    0.000    0.000    0.000    0.000 {built-in method time.strftime}
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:391(realpath)
        1    0.000    0.000    0.340    0.340 financial.py:42(parse_page)
        3    0.000    0.000    0.000    0.000 filter.py:378(__init__)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1512(__init__)
        1    0.000    0.000    0.001    0.001 dammit.py:734(UnicodeDammit)
       26    0.000    0.000    0.001    0.000 subprocess.py:1147(_get_devnull)
       19    0.000    0.000    0.000    0.000 enum.py:346(__init__)
        6    0.000    0.000    0.000    0.000 typing.py:1927(_get_protocol_attrs)
       94    0.000    0.000    0.000    0.000 _parser.py:303(checkgroupname)
        4    0.000    0.000    0.000    0.000 version.py:47(parse)
      354    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1209(get_filename)
        2    0.000    0.000    0.007    0.004 subprocess.py:1(<module>)
        1    0.000    0.000    0.009    0.009 shutil.py:1(<module>)
        3    0.000    0.000    0.023    0.008 parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _strptime.py:122(__calc_date_time)
       15    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
     22/5    0.000    0.000    0.000    0.000 webdriver.py:370(_wrap_value)
        1    0.000    0.000    0.000    0.000 {built-in method posix.chmod}
